id,jp_name,en_name,hiragana,katakana,parent_id
1353,海士町,amachou,あまちょう,アマチョウ,38
1354,西ノ島町,nishinoshimachou,にしのしまちょう,ニシノシマチョウ,38
1355,知夫村,chibumura,ちぶむら,チブムラ,38
1356,隠岐の島町,okinoshimachou,おきのしまちょう,オキノシマチョウ,38
1357,岡山市,okayamashi,おかやまし,オカヤマシ,39
1358,倉敷市,kurashikishi,くらしきし,クラシキシ,39
1359,津山市,tsuyamashi,つやまし,ツヤマシ,39
1360,玉野市,tamanoshi,たまのし,タマノシ,39
1361,笠岡市,kasaokashi,かさおかし,カサオカシ,39
1362,井原市,ibarashi,いばらし,イバラシ,39
1363,総社市,soujashi,そうじゃし,ソウジャシ,39
1364,高梁市,takahashishi,たかはしし,タカハシシ,39
1365,新見市,niimishi,にいみし,ニイミシ,39
1366,備前市,bizenshi,びぜんし,ビゼンシ,39
1367,瀬戸内市,setouchishi,せとうちし,セトウチシ,39
1368,赤磐市,akaiwashi,あかいわし,アカイワシ,39
1369,真庭市,maniwashi,まにわし,マニワシ,39
1370,美作市,mimasakashi,みまさかし,ミマサカシ,39
1371,浅口市,asakuchishi,あさくちし,アサクチシ,39
1372,和気町,wakichou,わきちょう,ワキチョウ,39
1373,早島町,hayashimachou,はやしまちょう,ハヤシマチョウ,39
1374,里庄町,satoshouchou,さとしょうちょう,サトショウチョウ,39
1375,矢掛町,yakagechou,やかげちょう,ヤカゲチョウ,39
1376,新庄村,shinjouson,しんじょうそん,シンジョウソン,39
1377,鏡野町,kagaminochou,かがみのちょう,カガミノチョウ,39
1378,勝央町,shououchou,しょうおうちょう,ショウオウチョウ,39
1379,奈義町,nagichou,なぎちょう,ナギチョウ,39
1380,西粟倉村,nishiawakurason,にしあわくらそん,ニシアワクラソン,39
1381,久米南町,kumenanchou,くめなんちょう,クメナンチョウ,39
1382,美咲町,misakichou,みさきちょう,ミサキチョウ,39
1383,吉備中央町,kibichuuouchou,きびちゅうおうちょう,キビチュウオウチョウ,39
1384,広島市,hiroshimashi,ひろしまし,ヒロシマシ,40
1385,呉市,kureshi,くれし,クレシ,40
1386,竹原市,takeharashi,たけはらし,タケハラシ,40
1387,三原市,miharashi,みはらし,ミハラシ,40
1388,尾道市,onomichishi,おのみちし,オノミチシ,40
1389,福山市,fukuyamashi,ふくやまし,フクヤマシ,40
1390,府中市,fuchuushi,ふちゅうし,フチュウシ,40
1391,三次市,miyoshishi,みよしし,ミヨシシ,40
1392,庄原市,shoubarashi,しょうばらし,ショウバラシ,40
1393,大竹市,ootakeshi,おおたけし,オオタケシ,40
1394,東広島市,higashihiroshimashi,ひがしひろしまし,ヒガシヒロシマシ,40
1395,廿日市市,hatsukaichishi,はつかいちし,ハツカイチシ,40
1396,安芸高田市,akitakatashi,あきたかたし,アキタカタシ,40
1397,江田島市,etajimashi,えたじまし,エタジマシ,40
1398,府中町,fuchuuchou,ふちゅうちょう,フチュウチョウ,40
1399,海田町,kaitachou,かいたちょう,カイタチョウ,40
1400,熊野町,kumanochou,くまのちょう,クマノチョウ,40
1401,坂町,sakachou,さかちょう,サカチョウ,40
1402,安芸太田町,akiootachou,あきおおたちょう,アキオオタチョウ,40
1403,北広島町,kitahiroshimachou,きたひろしまちょう,キタヒロシマチョウ,40
1404,大崎上島町,oosakikamijimachou,おおさきかみじまちょう,オオサキカミジマチョウ,40
1405,世羅町,serachou,せらちょう,セラチョウ,40
1406,神石高原町,jinsekikougenchou,じんせきこうげんちょう,ジンセキコウゲンチョウ,40
1407,下関市,shimonosekishi,しものせきし,シモノセキシ,41
1408,宇部市,ubeshi,うべし,ウベシ,41
1409,山口市,yamaguchishi,やまぐちし,ヤマグチシ,41
1410,萩市,hagishi,はぎし,ハギシ,41
1411,防府市,houfushi,ほうふし,ホウフシ,41
1412,下松市,kudamatsushi,くだまつし,クダマツシ,41
1413,岩国市,iwakunishi,いわくにし,イワクニシ,41
1414,光市,hikarishi,ひかりし,ヒカリシ,41
1415,長門市,nagatoshi,ながとし,ナガトシ,41
1416,柳井市,yanaishi,やないし,ヤナイシ,41
1417,美祢市,mineshi,みねし,ミネシ,41
1418,周南市,shuunanshi,しゅうなんし,シュウナンシ,41
1419,山陽小野田市,sanyouonodashi,さんようおのだし,サンヨウオノダシ,41
1420,周防大島町,suouooshimachou,すおうおおしまちょう,スオウオオシマチョウ,41
1421,和木町,wagichou,わぎちょう,ワギチョウ,41
1422,上関町,kaminosekichou,かみのせきちょう,カミノセキチョウ,41
1423,田布施町,tabusechou,たぶせちょう,タブセチョウ,41
1424,平生町,hiraomachi,ひらおまち,ヒラオマチ,41
1425,阿武町,abuchou,あぶちょう,アブチョウ,41
1426,徳島市,tokushimashi,とくしまし,トクシマシ,42
1427,鳴門市,narutoshi,なるとし,ナルトシ,42
1428,小松島市,komatsushimashi,こまつしまし,コマツシマシ,42
1429,阿南市,ananshi,あなんし,アナンシ,42
1430,吉野川市,yoshinogawashi,よしのがわし,ヨシノガワシ,42
1431,阿波市,awashi,あわし,アワシ,42
1432,美馬市,mimashi,みまし,ミマシ,42
1433,三好市,miyoshishi,みよしし,ミヨシシ,42
1434,勝浦町,katsuurachou,かつうらちょう,カツウラチョウ,42
1435,上勝町,kamikatsuchou,かみかつちょう,カミカツチョウ,42
1436,佐那河内村,sanagouchison,さなごうちそん,サナゴウチソン,42
1437,石井町,ishiichou,いしいちょう,イシイチョウ,42
1438,神山町,kamiyamachou,かみやまちょう,カミヤマチョウ,42
1439,那賀町,nakachou,なかちょう,ナカチョウ,42
1440,牟岐町,mugichou,むぎちょう,ムギチョウ,42
1441,美波町,minamichou,みなみちょう,ミナミチョウ,42
1442,海陽町,kaiyouchou,かいようちょう,カイヨウチョウ,42
1443,松茂町,matsushigechou,まつしげちょう,マツシゲチョウ,42
1444,北島町,kitajimachou,きたじまちょう,キタジマチョウ,42
1445,藍住町,aizumichou,あいずみちょう,アイズミチョウ,42
1446,板野町,itanochou,いたのちょう,イタノチョウ,42
1447,上板町,kamiitachou,かみいたちょう,カミイタチョウ,42
1448,つるぎ町,tsurugichou,つるぎちょう,ツルギチョウ,42
1449,東みよし町,higashimiyoshichou,ひがしみよしちょう,ヒガシミヨシチョウ,42
1450,高松市,takamatsushi,たかまつし,タカマツシ,43
1451,丸亀市,marugameshi,まるがめし,マルガメシ,43
1452,坂出市,sakaideshi,さかいでし,サカイデシ,43
1453,善通寺市,zentsuujishi,ぜんつうじし,ゼンツウジシ,43
1454,観音寺市,kanonjishi,かんおんじし,カンオンジシ,43
1455,さぬき市,sanukishi,さぬきし,サヌキシ,43
1456,東かがわ市,higashikagawashi,ひがしかがわし,ヒガシカガワシ,43
1457,三豊市,mitoyoshi,みとよし,ミトヨシ,43
1458,土庄町,tonoshouchou,とのしょうちょう,トノショウチョウ,43
1459,小豆島町,shoudoshimachou,しょうどしまちょう,ショウドシマチョウ,43
1460,三木町,mikimachi,みきまち,ミキマチ,43
1461,直島町,naoshimachou,なおしまちょう,ナオシマチョウ,43
1462,宇多津町,utaduchou,うたづちょう,ウタヅチョウ,43
1463,綾川町,ayagawachou,あやがわちょう,アヤガワチョウ,43
1464,琴平町,kotohirachou,ことひらちょう,コトヒラチョウ,43
1465,多度津町,tadotsuchou,たどつちょう,タドツチョウ,43
1466,まんのう町,mannouchou,まんのうちょう,マンノウチョウ,43
1467,松山市,matsuyamashi,まつやまし,マツヤマシ,44
1468,今治市,imabarishi,いまばりし,イマバリシ,44
1469,宇和島市,uwajimashi,うわじまし,ウワジマシ,44
1470,八幡浜市,yawatahamashi,やわたはまし,ヤワタハマシ,44
1471,新居浜市,niihamashi,にいはまし,ニイハマシ,44
1472,西条市,saijoushi,さいじょうし,サイジョウシ,44
1473,大洲市,oozushi,おおずし,オオズシ,44
1474,伊予市,iyoshi,いよし,イヨシ,44
1475,四国中央市,shikokuchuuoushi,しこくちゅうおうし,シコクチュウオウシ,44
1476,西予市,seiyoshi,せいよし,セイヨシ,44
1477,東温市,touonshi,とうおんし,トウオンシ,44
1478,上島町,kamijimachou,かみじまちょう,カミジマチョウ,44
1479,久万高原町,kumakougenchou,くまこうげんちょう,クマコウゲンチョウ,44
1480,松前町,matsumaechou,まつまえちょう,マツマエチョウ,44
1481,砥部町,tobechou,とべちょう,トベチョウ,44
1482,内子町,uchikochou,うちこちょう,ウチコチョウ,44
1483,伊方町,ikatachou,いかたちょう,イカタチョウ,44
1484,松野町,matsunochou,まつのちょう,マツノチョウ,44
1485,鬼北町,kihokuchou,きほくちょう,キホクチョウ,44
1486,愛南町,ainanchou,あいなんちょう,アイナンチョウ,44
1487,高知市,kouchishi,こうちし,コウチシ,45
1488,室戸市,murotoshi,むろとし,ムロトシ,45
1489,安芸市,akishi,あきし,アキシ,45
1490,南国市,nankokushi,なんこくし,ナンコクシ,45
1491,土佐市,tosashi,とさし,トサシ,45
1492,須崎市,susakishi,すさきし,スサキシ,45
1493,宿毛市,sukumoshi,すくもし,スクモシ,45
1494,土佐清水市,tosashimizushi,とさしみずし,トサシミズシ,45
1495,四万十市,shimantoshi,しまんとし,シマントシ,45
1496,香南市,kounanshi,こうなんし,コウナンシ,45
1497,香美市,kamishi,かみし,カミシ,45
1498,東洋町,touyouchou,とうようちょう,トウヨウチョウ,45
1499,奈半利町,naharichou,なはりちょう,ナハリチョウ,45
1500,田野町,tanochou,たのちょう,タノチョウ,45
1501,安田町,yasudachou,やすだちょう,ヤスダチョウ,45
1502,北川村,kitagawamura,きたがわむら,キタガワムラ,45
1503,馬路村,umajimura,うまじむら,ウマジムラ,45
1504,芸西村,geiseimura,げいせいむら,ゲイセイムラ,45
1505,本山町,motoyamachou,もとやまちょう,モトヤマチョウ,45
1506,大豊町,ootoyochou,おおとよちょう,オオトヨチョウ,45
1507,土佐町,tosachou,とさちょう,トサチョウ,45
1508,大川村,ookawamura,おおかわむら,オオカワムラ,45
1509,いの町,inochou,いのちょう,イノチョウ,45
1510,仁淀川町,niyodogawachou,によどがわちょう,ニヨドガワチョウ,45
1511,中土佐町,nakatosachou,なかとさちょう,ナカトサチョウ,45
1512,佐川町,sagawachou,さがわちょう,サガワチョウ,45
1513,越知町,ochichou,おちちょう,オチチョウ,45
1514,梼原町,yusuharachou,ゆすはらちょう,ユスハラチョウ,45
1515,日高村,hidakamura,ひだかむら,ヒダカムラ,45
1516,津野町,tsunochou,つのちょう,ツノチョウ,45
1517,四万十町,shimantochou,しまんとちょう,シマントチョウ,45
1518,大月町,ootsukichou,おおつきちょう,オオツキチョウ,45
1519,三原村,miharamura,みはらむら,ミハラムラ,45
1520,黒潮町,kuroshiochou,くろしおちょう,クロシオチョウ,45
1521,北九州市,kitakyuushuushi,きたきゅうしゅうし,キタキュウシュウシ,46
1522,福岡市,fukuokashi,ふくおかし,フクオカシ,46
1523,大牟田市,oomutashi,おおむたし,オオムタシ,46
1524,久留米市,kurumeshi,くるめし,クルメシ,46
1525,直方市,noogatashi,のおがたし,ノオガタシ,46
1526,飯塚市,iidukashi,いいづかし,イイヅカシ,46
1527,田川市,tagawashi,たがわし,タガワシ,46
1528,柳川市,yanagawashi,やながわし,ヤナガワシ,46
1529,八女市,yameshi,やめし,ヤメシ,46
1530,筑後市,chikugoshi,ちくごし,チクゴシ,46
1531,大川市,ookawashi,おおかわし,オオカワシ,46
1532,行橋市,yukuhashishi,ゆくはしし,ユクハシシ,46
1533,豊前市,buzenshi,ぶぜんし,ブゼンシ,46
1534,中間市,nakamashi,なかまし,ナカマシ,46
1535,小郡市,ogoorishi,おごおりし,オゴオリシ,46
1536,筑紫野市,chikushinoshi,ちくしのし,チクシノシ,46
1537,春日市,kasugashi,かすがし,カスガシ,46
1538,大野城市,oonojoushi,おおのじょうし,オオノジョウシ,46
1539,宗像市,munakatashi,むなかたし,ムナカタシ,46
1540,太宰府市,dazaifushi,だざいふし,ダザイフシ,46
1541,古賀市,kogashi,こがし,コガシ,46
1542,福津市,fukutsushi,ふくつし,フクツシ,46
1543,うきは市,ukihashi,うきはし,ウキハシ,46
1544,宮若市,miyawakashi,みやわかし,ミヤワカシ,46
1545,嘉麻市,kamashi,かまし,カマシ,46
1546,朝倉市,asakurashi,あさくらし,アサクラシ,46
1547,みやま市,miyamashi,みやまし,ミヤマシ,46
1548,糸島市,itoshimashi,いとしまし,イトシマシ,46
1549,那珂川市,nakagawashi,なかがわし,ナカガワシ,46
1550,宇美町,umimachi,うみまち,ウミマチ,46
1551,篠栗町,sasagurimachi,ささぐりまち,ササグリマチ,46
1552,志免町,shimemachi,しめまち,シメマチ,46
1553,須恵町,suemachi,すえまち,スエマチ,46
1554,新宮町,shinguuchou,しんぐうちょう,シングウチョウ,46
1555,久山町,kuyamamachi,くやままち,クヤママチ,46
1556,粕屋町,kasuyamachi,かすやまち,カスヤマチ,46
1557,芦屋町,ashiyamachi,あしやまち,アシヤマチ,46
1558,水巻町,mizumakimachi,みずまきまち,ミズマキマチ,46
1559,岡垣町,okagakimachi,おかがきまち,オカガキマチ,46
1560,遠賀町,ongachou,おんがちょう,オンガチョウ,46
1561,小竹町,kotakemachi,こたけまち,コタケマチ,46
1562,鞍手町,kuratemachi,くらてまち,クラテマチ,46
1563,桂川町,keisenmachi,けいせんまち,ケイセンマチ,46
1564,筑前町,chikuzenmachi,ちくぜんまち,チクゼンマチ,46
1565,東峰村,touhoumura,とうほうむら,トウホウムラ,46
1566,大刀洗町,tachiaraimachi,たちあらいまち,タチアライマチ,46
1567,大木町,oogichou,おおぎちょう,オオギチョウ,46
1568,広川町,hirokawachou,ひろかわちょう,ヒロカワチョウ,46
1569,香春町,kawaramachi,かわらまち,カワラマチ,46
1570,添田町,soedamachi,そえだまち,ソエダマチ,46
1571,糸田町,itodamachi,いとだまち,イトダマチ,46
1572,川崎町,kawasakimachi,かわさきまち,カワサキマチ,46
1573,大任町,ootoumachi,おおとうまち,オオトウマチ,46
1574,赤村,akamura,あかむら,アカムラ,46
1575,福智町,fukuchimachi,ふくちまち,フクチマチ,46
1576,苅田町,kandachou,かんだちょう,カンダチョウ,46
1577,みやこ町,miyakomachi,みやこまち,ミヤコマチ,46
1578,吉富町,yoshitomimachi,よしとみまち,ヨシトミマチ,46
1579,上毛町,kougemachi,こうげまち,コウゲマチ,46
1580,築上町,chikujoumachi,ちくじょうまち,チクジョウマチ,46
1581,佐賀市,sagashi,さがし,サガシ,47
1582,唐津市,karatsushi,からつし,カラツシ,47
1583,鳥栖市,tosushi,とすし,トスシ,47
1584,多久市,takushi,たくし,タクシ,47
1585,伊万里市,imarishi,いまりし,イマリシ,47
1586,武雄市,takeoshi,たけおし,タケオシ,47
1587,鹿島市,kashimashi,かしまし,カシマシ,47
1588,小城市,ogishi,おぎし,オギシ,47
1589,嬉野市,ureshinoshi,うれしのし,ウレシノシ,47
1590,神埼市,kanzakishi,かんざきし,カンザキシ,47
1591,吉野ヶ里町,yoshinogarichou,よしのがりちょう,ヨシノガリチョウ,47
1592,基山町,kiyamachou,きやまちょう,キヤマチョウ,47
1593,上峰町,kamiminechou,かみみねちょう,カミミネチョウ,47
1594,みやき町,miyakichou,みやきちょう,ミヤキチョウ,47
1595,玄海町,genkaichou,げんかいちょう,ゲンカイチョウ,47
1596,有田町,aritachou,ありたちょう,アリタチョウ,47
1597,大町町,oomachichou,おおまちちょう,オオマチチョウ,47
1598,江北町,kouhokumachi,こうほくまち,コウホクマチ,47
1599,白石町,shiraishichou,しらいしちょう,シライシチョウ,47
1600,太良町,tarachou,たらちょう,タラチョウ,47
1601,長崎市,nagasakishi,ながさきし,ナガサキシ,48
1602,佐世保市,saseboshi,させぼし,サセボシ,48
1603,島原市,shimabarashi,しまばらし,シマバラシ,48
1604,諫早市,isahayashi,いさはやし,イサハヤシ,48
1605,大村市,oomurashi,おおむらし,オオムラシ,48
1606,平戸市,hiradoshi,ひらどし,ヒラドシ,48
1607,松浦市,matsuurashi,まつうらし,マツウラシ,48
1608,対馬市,tsushimashi,つしまし,ツシマシ,48
1609,壱岐市,ikishi,いきし,イキシ,48
1610,五島市,gotoushi,ごとうし,ゴトウシ,48
1611,西海市,saikaishi,さいかいし,サイカイシ,48
1612,雲仙市,unzenshi,うんぜんし,ウンゼンシ,48
1613,南島原市,minamishimabarashi,みなみしまばらし,ミナミシマバラシ,48
1614,長与町,nagayochou,ながよちょう,ナガヨチョウ,48
1615,時津町,togitsuchou,とぎつちょう,トギツチョウ,48
1616,東彼杵町,higashisonogichou,ひがしそのぎちょう,ヒガシソノギチョウ,48
1617,川棚町,kawatanachou,かわたなちょう,カワタナチョウ,48
1618,波佐見町,hasamichou,はさみちょう,ハサミチョウ,48
1619,小値賀町,odikachou,おぢかちょう,オヂカチョウ,48
1620,佐々町,sazachou,さざちょう,サザチョウ,48
1621,新上五島町,shinkamigotouchou,しんかみごとうちょう,シンカミゴトウチョウ,48
1622,熊本市,kumamotoshi,くまもとし,クマモトシ,49
1623,八代市,yatsushiroshi,やつしろし,ヤツシロシ,49
1624,人吉市,hitoyoshishi,ひとよしし,ヒトヨシシ,49
1625,荒尾市,araoshi,あらおし,アラオシ,49
1626,水俣市,minamatashi,みなまたし,ミナマタシ,49
1627,玉名市,tamanashi,たまなし,タマナシ,49
1628,山鹿市,yamagashi,やまがし,ヤマガシ,49
1629,菊池市,kikuchishi,きくちし,キクチシ,49
1630,宇土市,utoshi,うとし,ウトシ,49
1631,上天草市,kamiamakusashi,かみあまくさし,カミアマクサシ,49
1632,宇城市,ukishi,うきし,ウキシ,49
1633,阿蘇市,asoshi,あそし,アソシ,49
1634,天草市,amakusashi,あまくさし,アマクサシ,49
1635,合志市,koushishi,こうしし,コウシシ,49
1636,美里町,misatochou,みさとちょう,ミサトチョウ,49
1637,玉東町,gyokutoumachi,ぎょくとうまち,ギョクトウマチ,49
1638,南関町,nankanmachi,なんかんまち,ナンカンマチ,49
1639,長洲町,nagasumachi,ながすまち,ナガスマチ,49
1640,和水町,nagomimachi,なごみまち,ナゴミマチ,49
1641,大津町,ootsuchou,おおつちょう,オオツチョウ,49
1642,菊陽町,kikuyoumachi,きくようまち,キクヨウマチ,49
1643,南小国町,minamiogunimachi,みなみおぐにまち,ミナミオグニマチ,49
1644,小国町,ogunimachi,おぐにまち,オグニマチ,49
1645,産山村,ubuyamamura,うぶやまむら,ウブヤマムラ,49
1646,高森町,takamorimachi,たかもりまち,タカモリマチ,49
1647,西原村,nishiharamura,にしはらむら,ニシハラムラ,49
1648,南阿蘇村,minamiasomura,みなみあそむら,ミナミアソムラ,49
1649,御船町,mifunemachi,みふねまち,ミフネマチ,49
1650,嘉島町,kashimamachi,かしままち,カシママチ,49
1651,益城町,mashikimachi,ましきまち,マシキマチ,49
1652,甲佐町,kousamachi,こうさまち,コウサマチ,49
1653,山都町,yamatomachi,やまとまち,ヤマトマチ,49
1654,氷川町,hikawachou,ひかわちょう,ヒカワチョウ,49
1655,芦北町,ashikitamachi,あしきたまち,アシキタマチ,49
1656,津奈木町,tsunagimachi,つなぎまち,ツナギマチ,49
1657,錦町,nishikichou,にしきちょう,ニシキチョウ,49
1658,多良木町,taragimachi,たらぎまち,タラギマチ,49
1659,湯前町,yunomaemachi,ゆのまえまち,ユノマエマチ,49
1660,水上村,mizukamimura,みずかみむら,ミズカミムラ,49
1661,相良村,sagaramura,さがらむら,サガラムラ,49
1662,五木村,itsukimura,いつきむら,イツキムラ,49
1663,山江村,yamaemura,やまえむら,ヤマエムラ,49
1664,球磨村,kumamura,くまむら,クマムラ,49
1665,あさぎり町,asagirimachi,あさぎりまち,アサギリマチ,49
1666,苓北町,reihokumachi,れいほくまち,レイホクマチ,49
1667,大分市,ooitashi,おおいたし,オオイタシ,50
1668,別府市,beppushi,べっぷし,ベップシ,50
1669,中津市,nakatsushi,なかつし,ナカツシ,50
1670,日田市,hitashi,ひたし,ヒタシ,50
1671,佐伯市,saikishi,さいきし,サイキシ,50
1672,臼杵市,usukishi,うすきし,ウスキシ,50
1673,津久見市,tsukumishi,つくみし,ツクミシ,50
1674,竹田市,taketashi,たけたし,タケタシ,50
1675,豊後高田市,bungotakadashi,ぶんごたかだし,ブンゴタカダシ,50
1676,杵築市,kitsukishi,きつきし,キツキシ,50
1677,宇佐市,usashi,うさし,ウサシ,50
1678,豊後大野市,bungooonoshi,ぶんごおおのし,ブンゴオオノシ,50
1679,由布市,yufushi,ゆふし,ユフシ,50
1680,国東市,kunisakishi,くにさきし,クニサキシ,50
1681,姫島村,himeshimamura,ひめしまむら,ヒメシマムラ,50
1682,日出町,hinodechou,ひのでちょう,ヒノデチョウ,50
1683,九重町,kokonoemachi,ここのえまち,ココノエマチ,50
1684,玖珠町,kusumachi,くすまち,クスマチ,51
1685,宮崎市,miyazakishi,みやざきし,ミヤザキシ,51
1686,都城市,miyakonojoushi,みやこのじょうし,ミヤコノジョウシ,51
1687,延岡市,nobeokashi,のべおかし,ノベオカシ,51
1688,日南市,nichinanshi,にちなんし,ニチナンシ,51
1689,小林市,kobayashishi,こばやしし,コバヤシシ,51
1690,日向市,hyuugashi,ひゅうがし,ヒュウガシ,51
1691,串間市,kushimashi,くしまし,クシマシ,51
1692,西都市,saitoshi,さいとし,サイトシ,51
1693,えびの市,ebinoshi,えびのし,エビノシ,51
1694,三股町,mimatachou,みまたちょう,ミマタチョウ,51
1695,高原町,takaharamachi,たかはらまち,タカハラマチ,51
1696,国富町,kundomichou,くんどみちょう,クンドミチョウ,51
1697,綾町,ayachou,あやちょう,アヤチョウ,51
1698,高鍋町,takanabechou,たかなべちょう,タカナベチョウ,51
1699,新富町,shintomichou,しんとみちょう,シントミチョウ,51
1700,西米良村,nishimerason,にしめらそん,ニシメラソン,51
1701,木城町,kijouchou,きじょうちょう,キジョウチョウ,51
1702,川南町,kawaminamichou,かわみなみちょう,カワミナミチョウ,51
1703,都農町,tsunochou,つのちょう,ツノチョウ,51
1704,門川町,kadogawachou,かどがわちょう,カドガワチョウ,51
1705,諸塚村,morotsukason,もろつかそん,モロツカソン,51
1706,椎葉村,shiibason,しいばそん,シイバソン,51
1707,美郷町,misatochou,みさとちょう,ミサトチョウ,51
1708,高千穂町,takachihochou,たかちほちょう,タカチホチョウ,51
1709,日之影町,hinokagechou,ひのかげちょう,ヒノカゲチョウ,51
1710,五ヶ瀬町,gokasechou,ごかせちょう,ゴカセチョウ,51
1711,鹿屋市,kanoyashi,かのやし,カノヤシ,52
1712,枕崎市,makurazakishi,まくらざきし,マクラザキシ,52
1713,阿久根市,akuneshi,あくねし,アクネシ,52
1714,出水市,izumishi,いずみし,イズミシ,52
1715,指宿市,ibusukishi,いぶすきし,イブスキシ,52
1716,西之表市,nishinoomoteshi,にしのおもてし,ニシノオモテシ,52
1717,垂水市,tarumizushi,たるみずし,タルミズシ,52
1718,薩摩川内市,satsumasendaishi,さつませんだいし,サツマセンダイシ,52
1719,日置市,hiokishi,ひおきし,ヒオキシ,52
1720,曽於市,sooshi,そおし,ソオシ,52
1721,霧島市,kirishimashi,きりしまし,キリシマシ,52
1722,いちき串木野市,ichikikushikinoshi,いちきくしきのし,イチキクシキノシ,52
1723,南さつま市,minamisatsumashi,みなみさつまし,ミナミサツマシ,52
1724,志布志市,shibushishi,しぶしし,シブシシ,52
1725,奄美市,amamishi,あまみし,アマミシ,52
1726,南九州市,minamikyuushuushi,みなみきゅうしゅうし,ミナミキュウシュウシ,52
1727,伊佐市,isashi,いさし,イサシ,52
1728,姶良市,airashi,あいらし,アイラシ,52
1729,三島村,mishimamura,みしまむら,ミシマムラ,52
1730,十島村,toshimamura,としまむら,トシマムラ,52
1731,さつま町,satsumachou,さつまちょう,サツマチョウ,52
1732,長島町,nagashimamachi,ながしままち,ナガシママチ,52
1733,湧水町,yuusuichou,ゆうすいちょう,ユウスイチョウ,52
1734,大崎町,oosakichou,おおさきちょう,オオサキチョウ,52
1735,東串良町,higashikushirachou,ひがしくしらちょう,ヒガシクシラチョウ,52
1736,錦江町,kinkouchou,きんこうちょう,キンコウチョウ,52
1737,南大隅町,minamioosumichou,みなみおおすみちょう,ミナミオオスミチョウ,52
1738,肝付町,kimotsukichou,きもつきちょう,キモツキチョウ,52
1739,中種子町,nakatanechou,なかたねちょう,ナカタネチョウ,52
1740,南種子町,minamitanechou,みなみたねちょう,ミナミタネチョウ,52
1741,屋久島町,yakushimachou,やくしまちょう,ヤクシマチョウ,52
1742,大和村,yamatoson,やまとそん,ヤマトソン,52
1743,宇検村,ukenson,うけんそん,ウケンソン,52
1744,瀬戸内町,setouchichou,せとうちちょう,セトウチチョウ,52
1745,龍郷町,tatsugouchou,たつごうちょう,タツゴウチョウ,52
1746,喜界町,kikaichou,きかいちょう,キカイチョウ,52
1747,徳之島町,tokunoshimachou,とくのしまちょう,トクノシマチョウ,52
1748,天城町,amagichou,あまぎちょう,アマギチョウ,52
1749,伊仙町,isenchou,いせんちょう,イセンチョウ,52
1750,和泊町,wadomarichou,わどまりちょう,ワドマリチョウ,52
1751,知名町,chinachou,ちなちょう,チナチョウ,52
1752,与論町,yoronchou,よろんちょう,ヨロンチョウ,52
1753,那覇市,nahashi,なはし,ナハシ,52
1754,宜野湾市,ginowanshi,ぎのわんし,ギノワンシ,53
1755,石垣市,ishigakishi,いしがきし,イシガキシ,53
1756,浦添市,urasoeshi,うらそえし,ウラソエシ,53
1757,名護市,nagoshi,なごし,ナゴシ,53
1758,糸満市,itomanshi,いとまんし,イトマンシ,53
1759,沖縄市,okinawashi,おきなわし,オキナワシ,53
1760,豊見城市,tomigusukushi,とみぐすくし,トミグスクシ,53
1761,うるま市,urumashi,うるまし,ウルマシ,53
1762,宮古島市,miyakojimashi,みやこじまし,ミヤコジマシ,53
1763,南城市,nanjoushi,なんじょうし,ナンジョウシ,53
1764,国頭村,kunigamison,くにがみそん,クニガミソン,53
1765,大宜味村,oogimison,おおぎみそん,オオギミソン,53
1766,東村,higashison,ひがしそん,ヒガシソン,53
1767,今帰仁村,nakijinson,なきじんそん,ナキジンソン,53
1768,本部町,motobuchou,もとぶちょう,モトブチョウ,53
1769,恩納村,onnason,おんなそん,オンナソン,53
1770,宜野座村,ginozason,ぎのざそん,ギノザソン,53
1771,金武町,kinchou,きんちょう,キンチョウ,53
1772,伊江村,ieson,いえそん,イエソン,53
1773,読谷村,yomitanson,よみたんそん,ヨミタンソン,53
1774,嘉手納町,kadenachou,かでなちょう,カデナチョウ,53
1775,北谷町,chatanchou,ちゃたんちょう,チャタンチョウ,53
1776,北中城村,kitanakagusukuson,きたなかぐすくそん,キタナカグスクソン,53
1777,中城村,nakagusukuson,なかぐすくそん,ナカグスクソン,53
1778,西原町,nishiharachou,にしはらちょう,ニシハラチョウ,53
1779,与那原町,yonabaruchou,よなばるちょう,ヨナバルチョウ,53
1780,南風原町,haebaruchou,はえばるちょう,ハエバルチョウ,53
1781,渡嘉敷村,tokashikison,とかしきそん,トカシキソン,53
1782,座間味村,zamamison,ざまみそん,ザマミソン,53
1783,粟国村,agunison,あぐにそん,アグニソン,53
1784,渡名喜村,tonakison,となきそん,トナキソン,53
1785,南大東村,minamidaitouson,みなみだいとうそん,ミナミダイトウソン,53
1786,北大東村,kitadaitouson,きただいとうそん,キタダイトウソン,53
1787,伊平屋村,iheyason,いへやそん,イヘヤソン,53
1788,伊是名村,izenason,いぜなそん,イゼナソン,53
1789,久米島町,kumejimachou,くめじまちょう,クメジマチョウ,53
1790,八重瀬町,yaesechou,やえせちょう,ヤエセチョウ,53
1791,多良間村,taramason,たらまそん,タラマソン,53
1792,竹富町,taketomichou,たけとみちょう,タケトミチョウ,53
1793,与那国町,yonagunichou,よなぐにちょう,ヨナグニチョウ,53
1794,中央区,chuuouku,ちゅうおうく,チュウオウク,54
1795,北区,kitaku,きたく,キタク,54
1796,東区,higashiku,ひがしく,ヒガシク,54
